GP index,lat [deg],lon [deg]
42693,31.558,-87.558
42694,31.558,-87.449
42695,31.558,-87.340
42696,31.558,-87.232
42697,31.558,-87.123
42698,31.558,-87.014
42699,31.558,-86.906
42700,31.558,-86.797
42701,31.558,-86.688
42702,31.558,-86.579
42703,31.558,-86.471
42704,31.558,-86.362
42705,31.558,-86.253
42706,31.558,-86.145
42707,31.558,-86.036
42708,31.558,-85.927
42709,31.558,-85.818
42710,31.558,-85.710
42711,31.558,-85.601
42712,31.558,-85.492
42713,31.558,-85.384
42714,31.558,-85.166
42715,31.558,-85.057
42716,31.558,-84.840
42717,31.558,-84.731
42718,31.558,-84.623
42719,31.558,-84.514
42720,31.558,-84.405
42721,31.558,-84.296
42722,31.558,-84.188
42723,31.558,-84.079
42724,31.558,-83.970
42725,31.558,-83.862
42726,31.558,-83.753
42727,31.558,-83.644
42728,31.558,-83.427
42729,31.558,-83.209
42730,31.558,-83.101
42731,31.558,-82.992
42732,31.558,-82.883
42733,31.558,-82.774
42734,31.558,-82.666
42735,31.558,-82.557
42736,31.558,-82.448
42737,31.558,-82.340
42738,31.558,-82.231
42739,31.558,-82.013
42740,31.558,-81.905
42741,31.558,-81.796
42742,31.558,-81.687
42743,31.558,-81.579
42744,31.558,-81.470
42745,31.449,-111.366
42746,31.449,-111.258
42747,31.449,-111.149
42748,31.449,-111.040
42749,31.449,-110.932
42750,31.449,-110.823
42751,31.449,-110.714
42752,31.449,-110.605
42753,31.449,-110.497
42754,31.449,-110.388
42755,31.449,-110.279
42756,31.449,-110.171
42757,31.449,-110.062
42758,31.449,-109.953
42759,31.449,-109.844
42760,31.449,-109.736
42761,31.449,-109.627
42762,31.449,-109.518
42763,31.449,-109.410
42764,31.449,-109.301
42765,31.449,-109.192
42766,31.449,-109.083
42767,31.449,-108.975
42768,31.449,-108.866
42769,31.449,-108.757
42770,31.449,-108.649
42771,31.449,-108.540
42772,31.449,-108.431
42773,31.449,-108.322
42774,31.449,-106.039
42775,31.449,-105.931
42776,31.449,-105.822
42777,31.449,-105.713
42778,31.449,-105.605
42779,31.449,-105.496
42780,31.449,-105.387
42781,31.449,-105.278
42782,31.449,-105.170
42783,31.449,-105.061
42784,31.449,-104.952
42785,31.449,-104.844
42786,31.449,-104.735
42787,31.449,-104.626
42788,31.449,-104.517
42789,31.449,-104.409
42790,31.449,-104.300
42791,31.449,-104.191
42792,31.449,-104.083
42793,31.449,-103.974
42794,31.449,-103.865
42795,31.449,-103.756
42796,31.449,-103.648
42797,31.449,-103.539
42798,31.449,-103.430
42799,31.449,-103.322
42800,31.449,-103.213
42801,31.449,-103.104
42802,31.449,-102.995
42803,31.449,-102.887
42804,31.449,-102.778
42805,31.449,-102.669
42806,31.449,-102.561
42807,31.449,-102.452
42808,31.449,-102.343
42809,31.449,-102.234
42810,31.449,-102.126
42811,31.449,-102.017
42812,31.449,-101.908
42813,31.449,-101.800
42814,31.449,-101.691
42815,31.449,-101.582
42816,31.449,-101.473
42817,31.449,-101.365
42818,31.449,-101.256
42819,31.449,-101.039
42820,31.449,-100.930
42821,31.449,-100.821
42822,31.449,-100.712
42823,31.449,-100.604
42824,31.449,-100.495
42825,31.449,-100.386
42826,31.449,-100.278
42827,31.449,-100.169
42828,31.449,-100.060
42829,31.449,-99.951
42830,31.449,-99.843
42831,31.449,-99.625
42832,31.449,-99.517
42833,31.449,-99.408
42834,31.449,-99.299
42835,31.449,-98.973
42836,31.449,-98.864
42837,31.449,-98.756
42838,31.449,-98.647
42839,31.449,-97.886
42840,31.449,-97.668
42841,31.449,-97.560
42842,31.449,-97.342
42843,31.449,-97.016
42844,31.449,-96.907
42845,31.449,-96.690
42846,31.449,-96.581
42847,31.449,-96.473
42848,31.449,-96.146
42849,31.449,-96.038
42850,31.449,-95.929
42851,31.449,-95.820
42852,31.449,-95.712
42853,31.449,-95.603
42854,31.449,-95.494
42855,31.449,-95.385
42856,31.449,-95.277
42857,31.449,-95.168
42858,31.449,-95.059
42859,31.449,-94.951
42860,31.449,-94.842
42861,31.449,-94.733
42862,31.449,-94.624
42863,31.449,-94.407
42864,31.449,-94.298
42865,31.449,-94.189
42866,31.449,-94.081
42867,31.449,-93.972
42868,31.449,-93.863
42869,31.449,-93.646
42870,31.449,-93.537
42871,31.449,-93.428
42872,31.449,-93.320
42873,31.449,-93.211
42874,31.449,-93.102
42875,31.449,-92.994
42876,31.449,-92.885
42877,31.449,-92.776
42878,31.449,-92.559
42879,31.449,-92.450
42880,31.449,-92.341
42881,31.449,-92.233
42882,31.449,-92.124
42883,31.449,-92.015
42884,31.449,-91.580
42885,31.449,-91.472
42886,31.449,-91.363
42887,31.449,-91.254
42888,31.449,-91.145
42889,31.449,-91.037
42890,31.449,-90.928
42891,31.449,-90.819
42892,31.449,-90.711
42893,31.449,-90.602
42894,31.449,-90.493
42895,31.449,-90.384
42896,31.449,-90.276
42897,31.449,-90.167
42898,31.449,-90.058
42899,31.449,-89.950
42900,31.449,-89.841
42901,31.449,-89.732
42902,31.449,-89.623
42903,31.449,-89.515
42904,31.449,-89.406
42905,31.449,-89.297
42906,31.449,-89.189
42907,31.449,-89.080
42908,31.449,-88.971
42909,31.449,-88.862
42910,31.449,-88.754
42911,31.449,-88.645
42912,31.449,-88.536
42913,31.449,-88.428
42914,31.449,-88.319
42915,31.449,-88.210
42916,31.449,-88.101
42917,31.449,-87.993
42918,31.449,-87.884
42919,31.449,-87.775
42920,31.449,-87.667
42921,31.449,-87.558
42922,31.449,-87.449
42923,31.449,-87.340
42924,31.449,-87.232
42925,31.449,-87.123
42926,31.449,-87.014
42927,31.449,-86.906
42928,31.449,-86.797
42929,31.449,-86.688
42930,31.449,-86.579
42931,31.449,-86.471
42932,31.449,-86.362
42933,31.449,-86.253
42934,31.449,-86.145
42935,31.449,-86.036
42936,31.449,-85.927
42937,31.449,-85.818
42938,31.449,-85.710
42939,31.449,-85.601
42940,31.449,-85.492
42941,31.449,-85.166
42942,31.449,-84.949
42943,31.449,-84.840
42944,31.449,-84.731
42945,31.449,-84.623
42946,31.449,-84.514
42947,31.449,-84.405
42948,31.449,-84.296
42949,31.449,-84.188
42950,31.449,-84.079
42951,31.449,-83.970
42952,31.449,-83.862
42953,31.449,-83.753
42954,31.449,-83.644
42955,31.449,-83.535
42956,31.449,-83.318
42957,31.449,-83.209
42958,31.449,-83.101
42959,31.449,-82.992
42960,31.449,-82.883
42961,31.449,-82.774
42962,31.449,-82.666
42963,31.449,-82.557
42964,31.449,-82.448
42965,31.449,-82.231
42966,31.449,-82.122
42967,31.449,-82.013
42968,31.449,-81.905
42969,31.449,-81.796
42970,31.449,-81.687
42971,31.449,-81.579
42972,31.449,-81.470
42973,31.340,-105.931
42974,31.340,-105.822
42975,31.340,-105.713
42976,31.340,-105.605
42977,31.340,-105.496
42978,31.340,-105.387
42979,31.340,-105.278
42980,31.340,-105.170
42981,31.340,-105.061
42982,31.340,-104.952
42983,31.340,-104.844
42984,31.340,-104.735
42985,31.340,-104.626
42986,31.340,-104.517
42987,31.340,-104.409
42988,31.340,-104.300
42989,31.340,-104.191
42990,31.340,-104.083
42991,31.340,-103.974
42992,31.340,-103.865
42993,31.340,-103.756
42994,31.340,-103.648
42995,31.340,-103.539
42996,31.340,-103.430
42997,31.340,-103.322
42998,31.340,-103.213
42999,31.340,-103.104
43000,31.340,-102.995
43001,31.340,-102.887
43002,31.340,-102.778
43003,31.340,-102.669
43004,31.340,-102.561
43005,31.340,-102.452
43006,31.340,-102.343
43007,31.340,-102.234
43008,31.340,-102.126
43009,31.340,-102.017
43010,31.340,-101.908
43011,31.340,-101.800
43012,31.340,-101.691
43013,31.340,-101.582
43014,31.340,-101.473
43015,31.340,-101.365
43016,31.340,-101.256
43017,31.340,-101.039
43018,31.340,-100.930
43019,31.340,-100.821
43020,31.340,-100.712
43021,31.340,-100.604
43022,31.340,-100.495
43023,31.340,-100.386
43024,31.340,-100.278
43025,31.340,-100.169
43026,31.340,-100.060
43027,31.340,-99.951
43028,31.340,-99.843
43029,31.340,-99.734
43030,31.340,-99.625
43031,31.340,-99.517
43032,31.340,-99.408
43033,31.340,-99.299
43034,31.340,-99.190
43035,31.340,-99.082
43036,31.340,-98.756
43037,31.340,-98.647
43038,31.340,-97.886
43039,31.340,-97.668
43040,31.340,-97.342
43041,31.340,-97.234
43042,31.340,-97.125
43043,31.340,-97.016
43044,31.340,-96.907
43045,31.340,-96.799
43046,31.340,-96.690
43047,31.340,-96.581
43048,31.340,-96.473
43049,31.340,-96.364
43050,31.340,-96.255
43051,31.340,-96.146
43052,31.340,-96.038
43053,31.340,-95.929
43054,31.340,-95.820
43055,31.340,-95.712
43056,31.340,-95.603
43057,31.340,-95.494
43058,31.340,-95.385
43059,31.340,-95.277
43060,31.340,-95.168
43061,31.340,-95.059
43062,31.340,-94.951
43063,31.340,-94.842
43064,31.340,-94.733
43065,31.340,-94.624
43066,31.340,-94.516
43067,31.340,-94.298
43068,31.340,-94.189
43069,31.340,-94.081
43070,31.340,-93.972
43071,31.340,-93.863
43072,31.340,-93.755
43073,31.340,-93.646
43074,31.340,-93.537
43075,31.340,-93.428
43076,31.340,-93.320
43077,31.340,-93.211
43078,31.340,-93.102
43079,31.340,-92.885
43080,31.340,-92.776
43081,31.340,-92.341
43082,31.340,-92.233
43083,31.340,-91.689
43084,31.340,-91.472
43085,31.340,-91.363
43086,31.340,-91.254
43087,31.340,-91.145
43088,31.340,-91.037
43089,31.340,-90.928
43090,31.340,-90.819
43091,31.340,-90.711
43092,31.340,-90.602
43093,31.340,-90.493
43094,31.340,-90.384
43095,31.340,-90.276
43096,31.340,-90.167
43097,31.340,-90.058
43098,31.340,-89.950
43099,31.340,-89.841
43100,31.340,-89.732
43101,31.340,-89.623
43102,31.340,-89.515
43103,31.340,-89.297
43104,31.340,-89.189
43105,31.340,-89.080
43106,31.340,-88.971
43107,31.340,-88.862
43108,31.340,-88.754
43109,31.340,-88.645
43110,31.340,-88.536
43111,31.340,-88.428
43112,31.340,-88.319
43113,31.340,-88.210
43114,31.340,-88.101
43115,31.340,-87.993
43116,31.340,-87.884
43117,31.340,-87.775
43118,31.340,-87.667
43119,31.340,-87.558
43120,31.340,-87.449
43121,31.340,-87.340
43122,31.340,-87.232
43123,31.340,-87.123
43124,31.340,-87.014
43125,31.340,-86.906
43126,31.340,-86.797
43127,31.340,-86.688
43128,31.340,-86.579
43129,31.340,-86.471
43130,31.340,-86.362
43131,31.340,-86.253
43132,31.340,-86.145
43133,31.340,-86.036
43134,31.340,-85.927
43135,31.340,-85.818
43136,31.340,-85.710
43137,31.340,-85.601
43138,31.340,-85.492
43139,31.340,-85.275
43140,31.340,-85.166
43141,31.340,-84.949
43142,31.340,-84.840
43143,31.340,-84.731
43144,31.340,-84.623
43145,31.340,-84.514
43146,31.340,-84.405
43147,31.340,-84.296
43148,31.340,-84.188
43149,31.340,-84.079
43150,31.340,-83.753
43151,31.340,-83.427
43152,31.340,-83.318
43153,31.340,-83.209
43154,31.340,-83.101
43155,31.340,-82.992
43156,31.340,-82.883
43157,31.340,-82.774
43158,31.340,-82.666
43159,31.340,-82.557
43160,31.340,-82.448
43161,31.340,-82.340
43162,31.340,-82.231
43163,31.340,-82.122
43164,31.340,-82.013
43165,31.340,-81.905
43166,31.340,-81.796
43167,31.340,-81.687
43168,31.340,-81.579
43169,31.232,-105.822
43170,31.232,-105.713
43171,31.232,-105.605
43172,31.232,-105.496
43173,31.232,-105.387
43174,31.232,-105.278
43175,31.232,-105.170
43176,31.232,-105.061
43177,31.232,-104.952
43178,31.232,-104.844
43179,31.232,-104.735
43180,31.232,-104.626
43181,31.232,-104.517
43182,31.232,-104.409
43183,31.232,-104.300
43184,31.232,-104.191
43185,31.232,-104.083
43186,31.232,-103.974
43187,31.232,-103.865
43188,31.232,-103.756
43189,31.232,-103.648
43190,31.232,-103.539
43191,31.232,-103.430
43192,31.232,-103.322
43193,31.232,-103.213
43194,31.232,-103.104
43195,31.232,-102.995
43196,31.232,-102.887
43197,31.232,-102.778
43198,31.232,-102.669
43199,31.232,-102.561
43200,31.232,-102.452
43201,31.232,-102.343
43202,31.232,-102.234
43203,31.232,-102.126
43204,31.232,-102.017
43205,31.232,-101.908
43206,31.232,-101.800
43207,31.232,-101.691
43208,31.232,-101.582
43209,31.232,-101.473
43210,31.232,-101.365
43211,31.232,-101.256
43212,31.232,-101.039
43213,31.232,-100.930
43214,31.232,-100.821
43215,31.232,-100.712
43216,31.232,-100.604
43217,31.232,-100.495
43218,31.232,-100.386
43219,31.232,-100.278
43220,31.232,-100.169
43221,31.232,-100.060
43222,31.232,-99.951
43223,31.232,-99.843
43224,31.232,-99.734
43225,31.232,-99.625
43226,31.232,-99.517
43227,31.232,-99.408
43228,31.232,-99.299
43229,31.232,-99.190
43230,31.232,-98.973
43231,31.232,-98.864
43232,31.232,-98.756
43233,31.232,-97.995
43234,31.232,-97.886
43235,31.232,-97.560
43236,31.232,-97.234
43237,31.232,-97.125
43238,31.232,-96.799
43239,31.232,-96.690
43240,31.232,-96.581
43241,31.232,-96.473
43242,31.232,-96.364
43243,31.232,-96.255
43244,31.232,-96.146
43245,31.232,-96.038
43246,31.232,-95.929
43247,31.232,-95.820
43248,31.232,-95.712
43249,31.232,-95.603
43250,31.232,-95.494
43251,31.232,-95.385
43252,31.232,-95.277
43253,31.232,-95.168
43254,31.232,-95.059
43255,31.232,-94.951
43256,31.232,-94.842
43257,31.232,-94.733
43258,31.232,-94.624
43259,31.232,-94.516
43260,31.232,-94.407
43261,31.232,-94.189
43262,31.232,-94.081
43263,31.232,-93.972
43264,31.232,-93.863
43265,31.232,-93.755
43266,31.232,-93.537
43267,31.232,-93.320
43268,31.232,-93.211
43269,31.232,-93.102
43270,31.232,-92.994
43271,31.232,-92.885
43272,31.232,-92.776
43273,31.232,-92.667
43274,31.232,-92.559
43275,31.232,-92.341
43276,31.232,-92.233
43277,31.232,-91.906
43278,31.232,-91.798
43279,31.232,-91.689
43280,31.232,-91.472
43281,31.232,-91.363
43282,31.232,-91.254
43283,31.232,-91.145
43284,31.232,-91.037
43285,31.232,-90.928
43286,31.232,-90.819
43287,31.232,-90.711
43288,31.232,-90.602
43289,31.232,-90.493
43290,31.232,-90.384
43291,31.232,-90.276
43292,31.232,-90.167
43293,31.232,-90.058
43294,31.232,-89.950
43295,31.232,-89.841
43296,31.232,-89.732
43297,31.232,-89.515
43298,31.232,-89.406
43299,31.232,-89.297
43300,31.232,-89.189
43301,31.232,-89.080
43302,31.232,-88.971
43303,31.232,-88.862
43304,31.232,-88.754
43305,31.232,-88.645
43306,31.232,-88.536
43307,31.232,-88.428
43308,31.232,-88.319
43309,31.232,-88.210
43310,31.232,-88.101
43311,31.232,-87.993
43312,31.232,-87.884
43313,31.232,-87.775
43314,31.232,-87.667
43315,31.232,-87.558
43316,31.232,-87.449
43317,31.232,-87.340
43318,31.232,-87.232
43319,31.232,-87.123
43320,31.232,-87.014
43321,31.232,-86.906
43322,31.232,-86.797
43323,31.232,-86.688
43324,31.232,-86.579
43325,31.232,-86.471
43326,31.232,-86.362
43327,31.232,-86.253
43328,31.232,-86.145
43329,31.232,-86.036
43330,31.232,-85.927
43331,31.232,-85.818
43332,31.232,-85.710
43333,31.232,-85.384
43334,31.232,-85.275
43335,31.232,-85.166
43336,31.232,-85.057
43337,31.232,-84.949
43338,31.232,-84.840
43339,31.232,-84.514
43340,31.232,-84.405
43341,31.232,-84.188
43342,31.232,-84.079
43343,31.232,-83.970
43344,31.232,-83.862
43345,31.232,-83.753
43346,31.232,-83.535
43347,31.232,-83.427
43348,31.232,-83.209
43349,31.232,-83.101
43350,31.232,-82.992
43351,31.232,-82.883
43352,31.232,-82.774
43353,31.232,-82.666
43354,31.232,-82.557
43355,31.232,-82.448
43356,31.232,-82.231
43357,31.232,-82.122
43358,31.232,-82.013
43359,31.232,-81.905
43360,31.232,-81.796
43361,31.232,-81.687
43362,31.232,-81.579
43363,31.123,-105.605
43364,31.123,-105.496
43365,31.123,-105.387
43366,31.123,-105.278
43367,31.123,-105.170
43368,31.123,-105.061
43369,31.123,-104.952
43370,31.123,-104.844
43371,31.123,-104.735
43372,31.123,-104.626
43373,31.123,-104.517
43374,31.123,-104.409
43375,31.123,-104.300
43376,31.123,-104.191
43377,31.123,-104.083
43378,31.123,-103.974
43379,31.123,-103.865
43380,31.123,-103.756
43381,31.123,-103.648
43382,31.123,-103.539
43383,31.123,-103.430
43384,31.123,-103.322
43385,31.123,-103.213
43386,31.123,-103.104
43387,31.123,-102.995
43388,31.123,-102.887
43389,31.123,-102.778
43390,31.123,-102.669
43391,31.123,-102.561
43392,31.123,-102.452
43393,31.123,-102.343
43394,31.123,-102.234
43395,31.123,-102.126
43396,31.123,-102.017
43397,31.123,-101.908
43398,31.123,-101.800
43399,31.123,-101.691
43400,31.123,-101.582
43401,31.123,-101.473
43402,31.123,-100.821
43403,31.123,-100.712
43404,31.123,-100.495
43405,31.123,-100.169
43406,31.123,-100.060
43407,31.123,-99.951
43408,31.123,-99.843
43409,31.123,-99.734
43410,31.123,-99.625
43411,31.123,-99.517
43412,31.123,-99.408
43413,31.123,-99.299
43414,31.123,-99.190
43415,31.123,-99.082
43416,31.123,-98.973
43417,31.123,-98.864
43418,31.123,-98.756
43419,31.123,-98.647
43420,31.123,-98.538
43421,31.123,-98.429
43422,31.123,-97.995
43423,31.123,-97.886
43424,31.123,-97.777
43425,31.123,-97.560
43426,31.123,-97.342
43427,31.123,-97.016
43428,31.123,-96.907
43429,31.123,-96.799
43430,31.123,-96.690
43431,31.123,-96.581
43432,31.123,-96.473
43433,31.123,-96.364
43434,31.123,-96.255
43435,31.123,-96.146
43436,31.123,-96.038
43437,31.123,-95.929
43438,31.123,-95.820
43439,31.123,-95.712
43440,31.123,-95.603
43441,31.123,-95.494
43442,31.123,-95.385
43443,31.123,-95.277
43444,31.123,-95.168
43445,31.123,-95.059
43446,31.123,-94.951
43447,31.123,-94.842
43448,31.123,-94.733
43449,31.123,-94.624
43450,31.123,-94.516
43451,31.123,-94.407
43452,31.123,-94.298
43453,31.123,-94.189
43454,31.123,-94.081
43455,31.123,-93.972
43456,31.123,-93.863
43457,31.123,-93.755
43458,31.123,-93.646
43459,31.123,-93.537
43460,31.123,-93.428
43461,31.123,-93.320
43462,31.123,-93.211
43463,31.123,-93.102
43464,31.123,-92.994
43465,31.123,-92.885
43466,31.123,-92.776
43467,31.123,-92.667
43468,31.123,-92.559
43469,31.123,-92.450
43470,31.123,-92.233
43471,31.123,-92.124
43472,31.123,-91.906
43473,31.123,-91.689
43474,31.123,-91.580
43475,31.123,-91.472
43476,31.123,-91.363
43477,31.123,-91.254
43478,31.123,-91.145
43479,31.123,-91.037
43480,31.123,-90.928
43481,31.123,-90.819
43482,31.123,-90.711
43483,31.123,-90.602
43484,31.123,-90.493
43485,31.123,-90.384
43486,31.123,-90.276
43487,31.123,-90.167
43488,31.123,-90.058
43489,31.123,-89.950
43490,31.123,-89.841
43491,31.123,-89.732
43492,31.123,-89.623
43493,31.123,-89.515
43494,31.123,-89.406
43495,31.123,-89.297
43496,31.123,-89.189
43497,31.123,-89.080
43498,31.123,-88.971
43499,31.123,-88.862
43500,31.123,-88.754
43501,31.123,-88.645
43502,31.123,-88.536
43503,31.123,-88.428
43504,31.123,-88.319
43505,31.123,-88.210
43506,31.123,-88.101
43507,31.123,-87.993
43508,31.123,-87.884
43509,31.123,-87.775
43510,31.123,-87.667
43511,31.123,-87.558
43512,31.123,-87.340
43513,31.123,-87.232
43514,31.123,-87.123
43515,31.123,-86.906
43516,31.123,-86.797
43517,31.123,-86.688
43518,31.123,-86.579
43519,31.123,-86.471
43520,31.123,-86.362
43521,31.123,-86.253
43522,31.123,-86.145
43523,31.123,-86.036
43524,31.123,-85.927
43525,31.123,-85.818
43526,31.123,-85.601
43527,31.123,-85.492
43528,31.123,-85.384
43529,31.123,-85.166
43530,31.123,-85.057
43531,31.123,-84.840
43532,31.123,-84.514
43533,31.123,-84.405
43534,31.123,-84.296
43535,31.123,-84.188
43536,31.123,-84.079
43537,31.123,-83.970
43538,31.123,-83.753
43539,31.123,-83.644
43540,31.123,-83.535
43541,31.123,-83.427
43542,31.123,-83.318
43543,31.123,-83.101
43544,31.123,-82.992
43545,31.123,-82.883
43546,31.123,-82.774
43547,31.123,-82.666
43548,31.123,-82.557
43549,31.123,-82.448
43550,31.123,-82.340
43551,31.123,-82.231
43552,31.123,-82.122
43553,31.123,-82.013
43554,31.123,-81.905
43555,31.123,-81.796
43556,31.123,-81.687
43557,31.014,-105.496
43558,31.014,-105.387
43559,31.014,-105.278
43560,31.014,-105.170
43561,31.014,-105.061
43562,31.014,-104.952
43563,31.014,-104.844
43564,31.014,-104.735
43565,31.014,-104.626
43566,31.014,-104.517
43567,31.014,-104.409
43568,31.014,-104.300
43569,31.014,-104.191
43570,31.014,-104.083
43571,31.014,-103.974
43572,31.014,-103.865
43573,31.014,-103.756
43574,31.014,-103.648
43575,31.014,-103.539
43576,31.014,-103.430
43577,31.014,-103.322
43578,31.014,-103.213
43579,31.014,-103.104
43580,31.014,-102.995
43581,31.014,-102.887
43582,31.014,-102.778
43583,31.014,-102.669
43584,31.014,-102.561
43585,31.014,-102.452
43586,31.014,-102.343
43587,31.014,-102.234
43588,31.014,-102.126
43589,31.014,-102.017
43590,31.014,-101.908
43591,31.014,-101.800
43592,31.014,-101.691
43593,31.014,-101.582
43594,31.014,-101.473
43595,31.014,-101.039
43596,31.014,-100.930
43597,31.014,-100.821
43598,31.014,-100.712
43599,31.014,-100.604
43600,31.014,-100.278
43601,31.014,-100.169
43602,31.014,-100.060
43603,31.014,-99.951
43604,31.014,-99.843
43605,31.014,-99.734
43606,31.014,-99.625
43607,31.014,-99.517
43608,31.014,-99.408
43609,31.014,-99.299
43610,31.014,-99.190
43611,31.014,-99.082
43612,31.014,-98.973
43613,31.014,-98.864
43614,31.014,-98.756
43615,31.014,-98.538
43616,31.014,-98.429
43617,31.014,-98.103
43618,31.014,-97.886
43619,31.014,-97.777
43620,31.014,-97.668
43621,31.014,-97.560
43622,31.014,-97.451
43623,31.014,-97.342
43624,31.014,-97.125
43625,31.014,-97.016
43626,31.014,-96.907
43627,31.014,-96.799
43628,31.014,-96.581
43629,31.014,-96.473
43630,31.014,-96.364
43631,31.014,-96.255
43632,31.014,-96.146
43633,31.014,-96.038
43634,31.014,-95.929
43635,31.014,-95.820
43636,31.014,-95.712
43637,31.014,-95.603
43638,31.014,-95.494
43639,31.014,-95.385
43640,31.014,-95.277
43641,31.014,-95.168
43642,31.014,-95.059
43643,31.014,-94.951
43644,31.014,-94.842
43645,31.014,-94.733
43646,31.014,-94.624
43647,31.014,-94.516
43648,31.014,-94.407
43649,31.014,-94.298
43650,31.014,-94.189
43651,31.014,-94.081
43652,31.014,-93.972
43653,31.014,-93.863
43654,31.014,-93.755
43655,31.014,-93.646
43656,31.014,-93.537
43657,31.014,-93.428
43658,31.014,-93.320
43659,31.014,-93.211
43660,31.014,-93.102
43661,31.014,-92.994
43662,31.014,-92.667
43663,31.014,-92.559
43664,31.014,-92.450
43665,31.014,-92.341
43666,31.014,-92.233
43667,31.014,-92.015
43668,31.014,-91.906
43669,31.014,-91.580
43670,31.014,-91.472
43671,31.014,-91.363
43672,31.014,-91.254
43673,31.014,-91.145
43674,31.014,-91.037
43675,31.014,-90.928
43676,31.014,-90.819
43677,31.014,-90.711
43678,31.014,-90.602
43679,31.014,-90.493
43680,31.014,-90.384
43681,31.014,-90.276
43682,31.014,-90.167
43683,31.014,-90.058
43684,31.014,-89.950
43685,31.014,-89.841
43686,31.014,-89.732
43687,31.014,-89.623
43688,31.014,-89.515
43689,31.014,-89.406
43690,31.014,-89.297
43691,31.014,-89.189
43692,31.014,-89.080
43693,31.014,-88.971
43694,31.014,-88.862
43695,31.014,-88.754
43696,31.014,-88.645
43697,31.014,-88.536
43698,31.014,-88.428
43699,31.014,-88.319
43700,31.014,-88.210
43701,31.014,-88.101
43702,31.014,-87.993
43703,31.014,-87.884
43704,31.014,-87.775
43705,31.014,-87.667
43706,31.014,-87.558
43707,31.014,-87.449
43708,31.014,-87.340
43709,31.014,-87.232
43710,31.014,-87.123
43711,31.014,-87.014
43712,31.014,-86.906
43713,31.014,-86.797
43714,31.014,-86.688
43715,31.014,-86.579
43716,31.014,-86.471
43717,31.014,-86.362
43718,31.014,-86.253
43719,31.014,-86.145
43720,31.014,-86.036
43721,31.014,-85.927
43722,31.014,-85.818
43723,31.014,-85.710
43724,31.014,-85.601
43725,31.014,-85.492
43726,31.014,-85.384
43727,31.014,-85.275
43728,31.014,-85.166
43729,31.014,-85.057
43730,31.014,-84.949
43731,31.014,-84.840
43732,31.014,-84.731
43733,31.014,-84.623
43734,31.014,-84.514
43735,31.014,-84.405
43736,31.014,-84.296
43737,31.014,-84.188
43738,31.014,-84.079
43739,31.014,-83.970
43740,31.014,-83.862
43741,31.014,-83.644
43742,31.014,-83.535
43743,31.014,-83.427
43744,31.014,-83.318
43745,31.014,-83.209
43746,31.014,-83.101
43747,31.014,-82.992
43748,31.014,-82.883
43749,31.014,-82.774
43750,31.014,-82.666
43751,31.014,-82.557
43752,31.014,-82.448
43753,31.014,-82.340
43754,31.014,-82.231
43755,31.014,-82.122
43756,31.014,-82.013
43757,31.014,-81.905
43758,31.014,-81.796
43759,31.014,-81.687
43760,31.014,-81.579
43761,30.906,-105.278
43762,30.906,-105.170
43763,30.906,-105.061
43764,30.906,-104.952
43765,30.906,-104.844
43766,30.906,-104.735
43767,30.906,-104.626
43768,30.906,-104.517
43769,30.906,-104.409
43770,30.906,-104.300
43771,30.906,-104.191
43772,30.906,-104.083
43773,30.906,-103.974
43774,30.906,-103.865
43775,30.906,-103.756
43776,30.906,-103.648
43777,30.906,-103.539
43778,30.906,-103.430
43779,30.906,-103.322
43780,30.906,-103.213
43781,30.906,-103.104
43782,30.906,-102.995
43783,30.906,-102.887
43784,30.906,-102.778
43785,30.906,-102.669
43786,30.906,-102.561
43787,30.906,-102.452
43788,30.906,-102.343
43789,30.906,-102.234
43790,30.906,-102.126
43791,30.906,-102.017
43792,30.906,-101.908
43793,30.906,-101.800
43794,30.906,-101.691
43795,30.906,-101.582
43796,30.906,-101.473
43797,30.906,-101.256
43798,30.906,-101.147
43799,30.906,-101.039
43800,30.906,-100.930
43801,30.906,-100.821
43802,30.906,-100.712
43803,30.906,-100.495
43804,30.906,-100.386
43805,30.906,-100.169
43806,30.906,-100.060
43807,30.906,-99.951
43808,30.906,-99.843
43809,30.906,-99.734
43810,30.906,-99.625
43811,30.906,-99.517
43812,30.906,-99.408
43813,30.906,-99.299
43814,30.906,-99.190
43815,30.906,-99.082
43816,30.906,-98.973
43817,30.906,-98.864
43818,30.906,-98.756
43819,30.906,-98.647
43820,30.906,-98.538
43821,30.906,-98.321
43822,30.906,-97.995
43823,30.906,-97.886
43824,30.906,-97.777
43825,30.906,-97.668
43826,30.906,-97.451
43827,30.906,-97.234
43828,30.906,-97.125
43829,30.906,-97.016
43830,30.906,-96.907
43831,30.906,-96.799
43832,30.906,-96.690
43833,30.906,-96.581
43834,30.906,-96.473
43835,30.906,-96.364
43836,30.906,-96.255
43837,30.906,-96.146
43838,30.906,-96.038
43839,30.906,-95.929
43840,30.906,-95.820
43841,30.906,-95.712
43842,30.906,-95.603
43843,30.906,-95.494
43844,30.906,-95.385
43845,30.906,-95.168
43846,30.906,-95.059
43847,30.906,-94.951
43848,30.906,-94.842
43849,30.906,-94.733
43850,30.906,-94.624
43851,30.906,-94.516
43852,30.906,-94.407
43853,30.906,-94.298
43854,30.906,-94.081
43855,30.906,-93.972
43856,30.906,-93.863
43857,30.906,-93.755
